Country,continent,City,State,Latitude,Longitude,Condition,Min_Temperature,Max_Temperature,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million
Rwanda,Africa,Byumba,Northern,-1.57630000,30.06750000,light rain,19.64,19.64,133264.0,0.0,1468.0,0.0,9762.196,107.538
Rwanda,Africa,Musanze,Northern,-1.49984000,29.63497000,moderate rain,21.13,21.13,133264.0,0.0,1468.0,0.0,9762.196,107.538
Rwanda,Africa,Butare,Southern,-2.59667000,29.73944000,overcast clouds,24.41,24.41,133264.0,0.0,1468.0,0.0,9762.196,107.538
Rwanda,Africa,Gitarama,Southern,-2.07444000,29.75667000,light rain,22.3,22.3,133264.0,0.0,1468.0,0.0,9762.196,107.538
Rwanda,Africa,Nzega,Southern,-2.47900000,29.55640000,light rain,21.33,21.33,133264.0,0.0,1468.0,0.0,9762.196,107.538
Rwanda,Africa,Cyangugu,Western,-2.48460000,28.90750000,moderate rain,22.21,22.21,133264.0,0.0,1468.0,0.0,9762.196,107.538
Rwanda,Africa,Eglise Catholique Centrale GIKO,Southern,-1.93653000,29.80610000,light rain,23.62,23.62,133264.0,0.0,1468.0,0.0,9762.196,107.538
Saint Kitts and Nevis,North America,Sandy Point Town,Saint Anne Sandy Point,17.35908000,-62.84858000,scattered clouds,24.31,25.31,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Newcastle,Saint James Windward,17.20000000,-62.58333000,overcast clouds,16.38,18.73,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Dieppe Bay Town,Saint John Capisterre,17.41473000,-62.81390000,scattered clouds,25.1,26.1,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Fig Tree,Saint John Figtree,17.12623000,-62.60265000,scattered clouds,11.9,11.9,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Cayon,Saint Mary Cayon,17.35000000,-62.73333000,scattered clouds,24.34,24.74,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Charlestown,Saint Paul Charlestown,17.13333000,-62.61667000,overcast clouds,16.39,18.74,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Monkey Hill,Saint Peter Basseterre,17.32327000,-62.72914000,scattered clouds,24.52,24.92,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Nicola Town,Christ Church Nichola Town,17.37956000,-62.75318000,scattered clouds,24.65,26.06,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Market Shop,Saint George Gingerland,17.13218000,-62.57267000,scattered clouds,23.62,24.87,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Kitts and Nevis,North America,Saint Paul’s,Saint Paul Capisterre,17.40605000,-62.83562000,scattered clouds,24.75,25.75,6607.0,0.0,46.0,0.0,141383.66,984.357
Saint Lucia,North America,Anse La Raye,Anse la Raye,13.94619000,-61.03879000,overcast clouds,25.63,25.8,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Canaries,Anse la Raye,13.90224000,-61.06459000,broken clouds,14.98,15.77,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Au Tabor,Anse la Raye,13.94540000,-61.04112000,overcast clouds,26.19,26.36,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Au Tabor Hill,Anse la Raye,13.94457000,-61.03559000,overcast clouds,25.91,26.08,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Bois D'Inde,Anse la Raye,13.94148000,-61.00966000,overcast clouds,26.3,26.47,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Caico/Millet,Anse la Raye,13.91948000,-60.99264000,overcast clouds,26.42,26.58,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Champen Estate,Anse la Raye,13.93575000,-61.02991000,overcast clouds,26.35,26.52,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Derriere Lagoon,Anse la Raye,13.94168000,-61.01891000,overcast clouds,26.29,26.45,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Durandeau,Anse la Raye,13.92277000,-60.99512000,overcast clouds,26.44,26.61,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Lucia,North America,Enbar Pwin,Anse la Raye,13.91175000,-60.99266000,overcast clouds,26.03,26.2,30282.0,0.0,410.0,0.0,169368.1,2293.142
Saint Vincent and the Grenadines,North America,Biabou,Charlotte,13.19430000,-61.13904000,light intensity shower rain,26.0,26.0,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Byera Village,Charlotte,13.25636000,-61.11954000,light intensity shower rain,26.0,26.0,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Georgetown,Charlotte,13.28054000,-61.11850000,light rain,27.72,28.96,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Port Elizabeth,Grenadines,13.01102000,-61.23548000,broken clouds,21.16,21.84,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Layou,Saint Andrew,13.20175000,-61.27014000,light intensity shower rain,24.66,24.66,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Chateaubelair,Saint David,13.29069000,-61.24043000,light intensity shower rain,25.29,25.29,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Kingstown,Saint George,13.15527000,-61.22742000,light intensity shower rain,25.6,25.6,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Kingstown Park,Saint George,13.15924000,-61.23161000,light intensity shower rain,25.9,25.9,9674.0,0.0,124.0,0.0,94785.52,1214.948
Saint Vincent and the Grenadines,North America,Barrouallie,Saint Patrick,13.23676000,-61.27275000,light intensity shower rain,24.79,24.79,9674.0,0.0,124.0,0.0,94785.52,1214.948
Samoa,Oceania,Leulumoega,A'ana,-13.82297000,-171.96127000,moderate rain,24.94,24.94,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Satapuala,A'ana,-13.83535000,-171.97963000,moderate rain,24.81,24.81,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Falefa,Atua,-13.88695000,-171.58805000,light rain,28.51,28.51,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Lufilufi,Atua,-13.87449000,-171.59857000,light rain,28.47,28.47,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Solosolo,Atua,-13.87504000,-171.64181000,light rain,28.51,28.51,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Matavai,Gaga'ifomauga,-14.03208000,-171.64768000,light rain,28.39,28.39,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Fasito‘outa,A'ana,-13.81163000,-171.94063000,light rain,24.94,24.94,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Nofoali‘i,A'ana,-13.82170000,-171.95873000,moderate rain,25.0,25.0,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Mulifanua,Aiga-i-le-Tai,-13.83183000,-172.03602000,moderate rain,24.92,24.92,17057.0,0.0,31.0,0.0,79235.75,144.006
Samoa,Oceania,Lotofagā,Atua,-13.97643000,-171.85781000,moderate rain,24.88,24.88,17057.0,0.0,31.0,0.0,79235.75,144.006
San Marino,Europe,Acquaviva,Acquaviva,43.94593000,12.41850000,few clouds,13.32,14.39,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Borgo Maggiore,Borgo Maggiore,43.94193000,12.44738000,few clouds,11.94,13.01,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Poggio di Chiesanuova,Chiesanuova,43.90451000,12.42142000,few clouds,12.06,13.13,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Domagnano,Domagnano,43.94961000,12.46828000,few clouds,13.25,14.32,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Faetano,Faetano,43.92831000,12.49798000,few clouds,13.67,14.74,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Fiorentino,Fiorentino,43.91001000,12.45738000,few clouds,12.12,13.19,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Monte Giardino,Montegiardino,43.90878000,12.48201000,few clouds,12.73,13.8,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,San Marino,San Marino,43.93667000,12.44639000,few clouds,13.76,14.83,25292.0,0.0,126.0,0.0,741418.25,3693.606
San Marino,Europe,Serravalle,Serravalle,43.96897000,12.48167000,few clouds,14.47,15.54,25292.0,0.0,126.0,0.0,741418.25,3693.606
Sao Tome and Principe,Africa,Santo António,Príncipe,1.63943000,7.41951000,broken clouds,28.0,28.0,6771.0,0.0,80.0,0.0,29918.74,353.493
Sao Tome and Principe,Africa,São Tomé,São Tomé,0.33654000,6.72732000,broken clouds,28.82,28.82,6771.0,0.0,80.0,0.0,29918.74,353.493
Sao Tome and Principe,Africa,Trindade,São Tomé,0.29667000,6.68139000,clear sky,21.86,21.86,6771.0,0.0,80.0,0.0,29918.74,353.493
Sao Tome and Principe,Africa,Cantagalo District,São Tomé,0.21667000,6.70000000,broken clouds,28.15,28.15,6771.0,0.0,80.0,0.0,29918.74,353.493
Sao Tome and Principe,Africa,Caué District,São Tomé,0.13415000,6.63825000,broken clouds,28.17,28.17,6771.0,0.0,80.0,0.0,29918.74,353.493
Saudi Arabia,Asia,Abha,'Asir,18.21639000,42.50528000,few clouds,27.14,27.14,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Al Majāridah,'Asir,19.12361000,41.91111000,clear sky,39.08,39.08,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Al Qahab,'Asir,18.92560000,41.95500000,clear sky,38.48,38.48,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Khamis Mushait,'Asir,18.30000000,42.73333000,few clouds,28.58,28.58,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Mifa,'Asir,18.89170000,41.96330000,broken clouds,14.88,14.88,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Tabālah,'Asir,19.95000000,42.40000000,clear sky,33.58,33.58,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Al Bahah,Al Bahah,20.01288000,41.46767000,clear sky,26.19,26.19,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Al Mindak,Al Bahah,20.15880000,41.28337000,clear sky,26.74,26.74,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Ma`riyah,'Asir,18.85000000,41.96670000,clear sky,38.15,38.15,841469.0,0.0,9646.0,0.0,26152.596,299.795
Saudi Arabia,Asia,Munayzir,'Asir,18.94640000,41.91640000,clear sky,38.53,38.53,841469.0,0.0,9646.0,0.0,26152.596,299.795
Senegal,Africa,Dakar,Dakar,14.69370000,-17.44406000,clear sky,21.07,21.07,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Mermoz Boabab,Dakar,14.70649000,-17.47581000,clear sky,20.88,20.88,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Pikine,Dakar,14.76457000,-17.39071000,clear sky,21.05,21.05,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Mbacké,Diourbel Region,14.80828000,-15.86454000,broken clouds,34.46,34.46,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Mbaké,Diourbel Region,14.79032000,-15.90803000,broken clouds,34.46,34.46,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Dakar Department,Dakar,14.71403000,-17.45534000,clear sky,20.99,20.99,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Guédiawaye Department,Dakar,14.77610000,-17.39560000,clear sky,21.01,21.01,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,N’diareme limamoulaye,Dakar,14.78148000,-17.38410000,clear sky,21.05,21.05,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Pikine Department,Dakar,14.76515000,-17.35198000,clear sky,21.08,21.08,89485.0,0.0,1971.0,0.0,5069.656,111.664
Senegal,Africa,Rufisque Department,Dakar,14.74339000,-17.19841000,clear sky,25.31,25.31,89485.0,0.0,1971.0,0.0,5069.656,111.664
Serbia,Europe,Barič,Belgrade,44.65070000,20.25941000,broken clouds,14.42,16.6,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Bečmen,Belgrade,44.77983000,20.20577000,broken clouds,14.44,16.62,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Dobanovci,Belgrade,44.82631000,20.22487000,broken clouds,14.41,16.59,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Lazarevac,Belgrade,44.38534000,20.25570000,overcast clouds,14.22,14.22,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Mala Moštanica,Belgrade,44.63834000,20.30600000,broken clouds,13.78,15.96,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Obrenovac,Belgrade,44.65486000,20.20017000,overcast clouds,14.44,15.13,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Ostružnica,Belgrade,44.72769000,20.31845000,broken clouds,14.36,16.53,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Ovča,Belgrade,44.88349000,20.53336000,broken clouds,15.16,16.65,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Rušanj,Belgrade,44.68477000,20.44993000,broken clouds,13.54,15.72,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Serbia,Europe,Sremčica,Belgrade,44.67653000,20.39232000,broken clouds,13.53,15.71,2583470.0,0.0,18057.0,0.0,380413.34,2658.875
Seychelles,Africa,Anse Royale,Anse Royale,-4.73333000,55.51667000,thunderstorm,26.32,26.32,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Beau Vallon,Beau Vallon,-4.62091000,55.43015000,light rain,29.13,29.13,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Bel Ombre,Bel Ombre,-4.61667000,55.41667000,light rain,26.91,26.91,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Cascade,Cascade,-4.66667000,55.50000000,overcast clouds,-1.82,-0.22,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Victoria,La Rivière Anglaise,-4.62001000,55.45501000,few clouds,18.57,19.62,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Anse Boileau,Anse Boileau,-4.71667000,55.48333000,thunderstorm,26.96,26.96,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Port Glaud,Port Glaud,-4.66667000,55.41667000,thunderstorm,27.02,27.02,51886.0,0.0,172.0,0.0,413328.88,1370.169
Seychelles,Africa,Takamaka,Takamaka,-4.76667000,55.50000000,thunderstorm,25.49,25.49,51886.0,0.0,172.0,0.0,413328.88,1370.169
Sierra Leone,Africa,Barma,Eastern,8.34959000,-11.33059000,overcast clouds,33.82,33.82,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Blama,Eastern,7.87481000,-11.34548000,overcast clouds,34.36,34.36,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Boajibu,Eastern,8.18763000,-11.34026000,broken clouds,34.12,34.12,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Buedu,Eastern,8.27960000,-10.37135000,overcast clouds,31.61,31.61,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Bunumbu,Eastern,8.17421000,-10.86432000,scattered clouds,34.05,34.05,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Daru,Eastern,7.98976000,-10.84223000,overcast clouds,26.99,26.99,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Giehun,Eastern,7.88405000,-11.04908000,broken clouds,33.14,33.14,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Gorahun,Eastern,7.46439000,-11.23952000,overcast clouds,32.77,32.77,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Hangha,Eastern,7.93974000,-11.14132000,broken clouds,33.65,33.65,7979.0,0.0,125.0,0.0,964.019,15.102
Sierra Leone,Africa,Jojoima,Eastern,7.87815000,-10.78976000,broken clouds,33.12,33.12,7979.0,0.0,125.0,0.0,964.019,15.102
Singapore,Asia,Bukit Timah,Central Singapore,1.32940000,103.80210000,broken clouds,26.98,26.98,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Geylang,Central Singapore,1.31820000,103.88710000,scattered clouds,25.98,27.8,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Kallang,Central Singapore,1.31060000,103.86600000,scattered clouds,25.98,27.8,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Marine Parade,Central Singapore,1.30300000,103.90720000,scattered clouds,25.99,27.81,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Novena,Central Singapore,1.32010000,103.84390000,scattered clouds,25.93,27.75,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Outram,Central Singapore,1.28190000,103.83900000,scattered clouds,25.91,27.73,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Singapore,Central Singapore,1.28967000,103.85007000,scattered clouds,25.92,27.74,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Downtown Core,Central Singapore,1.27800000,103.85200000,scattered clouds,25.83,27.65,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Orchard Road,Central Singapore,1.30360000,103.83180000,scattered clouds,25.85,27.67,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Singapore,Asia,Rochor,Central Singapore,1.30490000,103.85200000,scattered clouds,25.94,27.75,3006155.0,0.0,2024.0,0.0,532073.56,358.237
Slovakia,Europe,Banská Bystrica,Banská Bystrica,48.73946000,19.15349000,moderate rain,10.99,10.99,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Banská Štiavnica,Banská Bystrica,48.44858000,18.91003000,moderate rain,10.96,10.96,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Brezno,Banská Bystrica,48.80431000,19.63631000,light rain,10.3,10.3,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Čierny Balog,Banská Bystrica,48.74722000,19.65125000,moderate rain,9.47,9.47,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Detva,Banská Bystrica,48.56082000,19.41954000,moderate rain,10.99,10.99,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Dudince,Banská Bystrica,48.17135000,18.88782000,light rain,13.69,13.69,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Fiľakovo,Banská Bystrica,48.26757000,19.82473000,moderate rain,12.17,12.17,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Hriňová,Banská Bystrica,48.57787000,19.52574000,heavy intensity rain,10.11,10.11,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,Kováčová,Banská Bystrica,48.60148000,19.10252000,heavy intensity rain,7.85,7.85,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovakia,Europe,HrochoťSlovakia,Banská Bystrica,48.65567000,19.31284000,moderate rain,9.97,9.97,1878002.0,61.0,21227.0,1.0,343127.25,3878.357
Slovenia,Europe,Ajdovščina,Ajdovščina,45.88601000,13.90946000,broken clouds,16.99,20.22,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Cirkulane,Ajdovščina,46.34408000,15.99472000,scattered clouds,14.81,15.12,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Lokavec,Ajdovščina,45.90167000,13.87972000,scattered clouds,14.22,15.13,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Ankaran,Ankaran,45.57861000,13.73611000,clear sky,17.51,19.83,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Apače,Apače,46.69722000,15.91056000,scattered clouds,15.3,18.12,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Beltinci,Beltinci,46.60528000,16.24056000,scattered clouds,11.75,11.75,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Gančani,Beltinci,46.63250000,16.25111000,scattered clouds,11.73,11.73,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Lipovci,Beltinci,46.62833000,16.22806000,scattered clouds,11.73,11.73,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Zgornje Gorje,Beltinci,46.37962000,14.06937000,broken clouds,13.85,14.57,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Slovenia,Europe,Benedikt,Benedikt,46.60861000,15.88833000,scattered clouds,15.11,16.01,1356582.0,148.0,10083.0,4.0,641340.2,4766.858
Solomon Islands,Oceania,Tulagi,Central,-9.10306000,160.15056000,scattered clouds,29.83,29.83,25954.0,0.0,199.0,0.0,33228.562,254.777
Solomon Islands,Oceania,Honiara,Guadalcanal,-9.43333000,159.95000000,scattered clouds,26.73,26.73,25954.0,0.0,199.0,0.0,33228.562,254.777
Solomon Islands,Oceania,Buala,Isabel,-8.14497000,159.59212000,broken clouds,27.44,27.44,25954.0,0.0,199.0,0.0,33228.562,254.777
Solomon Islands,Oceania,Kirakira,Makira-Ulawa,-10.45442000,161.92045000,broken clouds,27.18,27.18,25954.0,0.0,199.0,0.0,33228.562,254.777
Solomon Islands,Oceania,Auki,Malaita,-8.76778000,160.69778000,scattered clouds,25.88,25.88,25954.0,0.0,199.0,0.0,33228.562,254.777
Solomon Islands,Oceania,Lata,Temotu,-10.72500000,165.79722000,overcast clouds,16.07,16.07,25954.0,0.0,199.0,0.0,33228.562,254.777
Solomon Islands,Oceania,Gizo,Western,-8.10303000,156.84186000,broken clouds,29.04,29.04,25954.0,0.0,199.0,0.0,33228.562,254.777
Somalia,Africa,Tayeeglow,Bakool,4.01897000,44.51111000,broken clouds,36.29,36.29,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Waajid,Bakool,3.80958000,43.24627000,broken clouds,37.82,37.82,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Xuddur,Bakool,4.12129000,43.88945000,broken clouds,36.89,36.89,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Yeed,Bakool,4.55000000,43.03333000,overcast clouds,37.06,37.06,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Mogadishu,Banaadir,2.03711000,45.34375000,few clouds,30.93,30.93,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Bandarbeyla,Bari,9.49420000,50.81220000,clear sky,28.58,28.58,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Bargaal,Bari,11.28636000,51.07730000,clear sky,28.83,28.83,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Bereeda,Bari,11.87037000,51.05795000,clear sky,28.24,28.24,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Bosaso,Bari,11.28421000,49.18158000,clear sky,27.93,27.93,27334.0,0.0,1361.0,0.0,1535.455,76.453
Somalia,Africa,Caluula,Bari,11.96611000,50.75694000,clear sky,26.6,26.6,27334.0,0.0,1361.0,0.0,1535.455,76.453
South Africa,Africa,Adelaide,Eastern Cape,-32.70747000,26.29564000,clear sky,14.85,17.49,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Alice,Eastern Cape,-32.78749000,26.83440000,clear sky,23.09,23.94,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Aliwal North,Eastern Cape,-30.69366000,26.71141000,clear sky,24.39,24.39,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Bhisho,Eastern Cape,-32.84721000,27.44218000,broken clouds,19.18,19.18,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Burgersdorp,Eastern Cape,-30.99766000,26.32862000,light rain,22.75,22.75,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Butterworth,Eastern Cape,-32.33083000,28.14981000,few clouds,27.78,29.02,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Alfred Nzo District Municipality,Eastern Cape,-30.66803000,29.15490000,light rain,17.55,17.55,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Amathole District Municipality,Eastern Cape,-32.55895000,27.45919000,overcast clouds,17.68,17.68,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Buffalo City Metropolitan Municipality,Eastern Cape,-32.95141000,27.61164000,scattered clouds,20.65,20.65,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Africa,Africa,Cacadu District Municipality,Eastern Cape,-33.06583000,24.77583000,clear sky,23.63,23.63,4072765.0,0.0,102595.0,0.0,65291.246,1644.72
South Korea,Asia,Busan,Busan,35.10168000,129.03004000,clear sky,8.99,8.99,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Gangseo-gu,Busan,35.15930000,128.93300000,moderate rain,8.06,9.08,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Gijang,Busan,35.24417000,129.21389000,few clouds,8.85,8.85,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Jung-gu,Busan,35.10594000,129.03331000,heavy intensity rain,5.9,5.9,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Nam-gu,Busan,35.13648000,129.08266000,broken clouds,6.88,7.94,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Buk-gu,Busan,35.19724000,128.99134000,light rain,8.94,8.94,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Dongnae-gu,Busan,35.20447000,129.07800000,clear sky,8.98,8.98,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Geumjeong-gu,Busan,35.25863000,129.09010000,clear sky,8.74,8.74,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Gijang-gun,Busan,35.29721000,129.20076000,few clouds,8.49,8.49,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Korea,Asia,Haeundae-gu,Busan,35.16665000,129.16792000,few clouds,8.9,8.9,34571873.0,0.0,35934.0,0.0,667636.06,693.941
South Sudan,Africa,Yirol,Lakes,6.55250000,30.49806000,overcast clouds,36.68,36.68,18823.0,0.0,147.0,0.0,1707.894,13.338
Spain,Europe,Abegondo,A Coruña,43.21667000,-8.28333000,clear sky,17.81,20.24,13980340.0,,121852.0,,292302.16,2547.692
Spain,Europe,Amés,A Coruña,42.90426000,-8.65551000,few clouds,18.98,19.34,13980340.0,,121852.0,,292302.16,2547.692
